id,text,label
5593410,"cand venea borcea imbracat in sutana rosie cu alb, ce dreaq era aia man,   pupati in cur la greu...
Vorb-aia daca pupi pupi undeva poate vine in alta parte.
Neam de castraveti demni de Stalin.",PROFANITY
2762036,"Si ce? Ii doare in CUR, ca nu-s firma privata. Nu platesti abonamentul, o sa ia subventii de la stat, care tot din buzunarul tau vin.",PROFANITY
17561,"fara mutu si fara chivu fara cocis fara daniel niculae o sa avem si noi mo nationala de fotbal,insa pana atunci numai impresii in teren si droguri pe nas.",OTHER
10188,"pai daca esti asa de sigur ca va calificati, care e problema?",OTHER
8451,ba muresane tu crezi ca tibi balan e un expriment? sau tu pun pariu ca nu ai auzit de jucatorul asta fantastic ?  asteptam scuzele tale dupa meci muresene,OTHER
23556,"ce sa-i ceri lu' pancu?...de sapunaru nu ziceti nimic?sau dormeati cand a facut semne obscene timp e vreo 2 minute incontinuu spre sectorul nostru?dar nu ai ce sa le ceri acestor ''oameni''.pana si nae manea nu s-a lasat mai prejos decat ei,le-a aratat tuturor  ce inseamna un conducator de club adevarat.sunteti T.I.G.A.N.I in cel mai adevarat sens al cuvantului...gunoierilor",ABUSE
15363,"- penalty neacordat gazdelor la Pandurii - CFR (0-1)
- Dani n-a fost eliminat la Galaţi, în Oţelul - CFR (0-1)
- Trică a marcat din ofsaid, în Rapid - CFR (1-2)
- primul gol s-a marcat dintr-un corner gratuit, în CFR - Urziceni (2-0)
- primul gol din ofsaid, în CFR - Ceahlăul (2-1)
- al doilea gol clujean s-a marcat dintr-un penalty inventat, în CFR - Ceahlăul (2-1)
- arbitrii nu i-au eliminat pe Trică şi Fabbiani, în CFR - Dacia Mioveni (1-0)
- penalty acordat eronat la Bist",OTHER
32223,"FRUSTRATILORRRRRRR NU MAI STITI CE SA INVENTATI INPOTRIVA STELEI
RUSINE VOUA....VA DATI CU TIGANIII DE SUB POD...SAU CU LABELE TRISTE DE LA FANATIK..CARTIANU SI OBEZUL IVANOVICI",ABUSE
24730,"se face bine dal drq d cioroi ca avem nevioie d el ,,,joca chiar bine frate sa mor yo",ABUSE
26156,"temesvarene, lo fasz a segedbe, adika_iatti-o-lamou'je de frustrat.",INSULT
20113,"Ce vad eu din analiza jocului e ca Steaua a re apararea  mai buna ca CFR iar CFR are un atac si mijlocul un pic mai bune ca Steaua. 
Au jucat mai multe baloane in careul lui CFR dar  au inceput mai multe contraatacuri cu Steaua. Diferenta e facuta dintre modurile in care au reusit cei de la Vaslui sa depaseasca linia de 40 de metri.   
Totusi in meciul cu CFR au gresit mai mult si au luat 2 goluri   pentru ca probabil  au facut faza de aparare mai prost.",OTHER
21786,"E greu să găsesc pe aceste forumuri oameni, care măcar regulile de bază ale ortografiei româneşti să le cunoască. Sunteţi analfabeţi, deci nici n-ar trebui să vă treacă prin minte să vă luaţi de alte naţionalităţi din moment ce nici măcar voi, MARI PATRIOŢI şi anti-maghiari, nu ştiţi limba maternă.",OTHER
14161,"Bai flaviusica de ce generalizezi tu instantaneu ca asa ai tu ciuda pe rapidisti?
Oi fi si tu vreun stelist frustrat si te crezi mare jmen ca l`ai catalogat pe idiotu de mai jos.ja la oi",ABUSE
24702,uite cine vb de hagi ca a fost eliminat in 96...bai baitule u ai 10 ani? ai vazut meciul ala...sti cumva cum s-a dat al 2 lea cartonas galben...a fsot fault clar in careu 11m..si arbitru a dat simulare...nu mai vb ma daca nu sti...te uiti si u la 2 meciuri si te apuci de comentarii,OTHER
942037,Bai baieti bagati-va mintile in cap...cum puteti afirma k nu joaca Florin Costea? Nu a putut demonstra nk la nationala k nu i s-a oferit ocazia...uitati-va la meciuri si apoi lasati comentarii de kkt!,PROFANITY
21767,"Cacanarilor de la GSP, de ce ma cenzurati ? Am fost extrem de urban, abia acum m-ati scos din sarite !!!!",INSULT
26346,PT TOTI U-ISTII:UITATI-VA LA CLASAMENT SI PLANGETI DOAR ATAT V-A MAI RAMAS.DE LA ANU MAI JUCATI PRIN TURDA IAR PESTE 2 ANI PRIN GHERLA SAU APAHIDA IAR CFR-UL TOT IN CHAMPIONS LEAGUE VA FII.LA REVEDERE FRAIERILOR,OTHER
27011,"aha, vad ca asta a aparut. deci, ziceam ca acest articol este ras_ist. faptul ca sntem facuti ti_gani nu ar trebui sa fie considerata o jignire mai mare decat daca am fi facuti au_strieci, elve_tieni sau fran_cezi. snt toti oameni ca si noi. apoi, tara e plina de burtosi cu lanturi de aur care nu snt ti_gani. suntem insa ras_isti, asta sntem, dar aratam cu degetul pe altii. rusi_ne!!",INSULT
24178,"1.Trica a gresit. Dar cred ca trebuia suspendat de club, nu cred ca federatia ar trebui sa aiba in vedere cazuri din acestea (scoaterea echipei de pe teren ar fi fost caz de federatie si echipa CFR ar fi avut de pierdut, deci eu consider ca el a pus in pericol echipa; pe arbitru stim unde l-ar fi durut daca echipa CFR-ului pleca inainte de terminarea meciului).
2.Federatia este inca datoare Stelei. Va amintiti ca pe Craciunescu l-au demis in schimbul votului?
3.Nu poti intineri Nationala acum.",OTHER
21055,sunteti niste cretini cei care  scrieti anti  otelul  si mai spuneti ca  sunteti din galati  sa vca  fut ion gat de papitoi imputiti si sa va  iau  mamele  in pula ca v-au kkt in acest orash  nu meritati sa existati scursuri ce  sunteti muie  steaua  muie  voua si muie  tuturor stelistilor  din tara si mai ales  multa  muie  stelistilor  din galatai,ABUSE
26976,"Tot de "" logica elementara""tine si instigarea la violenta? Fabbiani a negat chiar in acest ziar declaratia  cum ca i-ar rupe piciorele lui Pepe. Nu te-ai putut abtine?",OTHER
18696,"MARS AFARA DIN TARA ROMANEASCA MURESANE,UNGUR IMPUTIT.MARS LA BOZGORI,CAND CFR A FOST AVANTAJATA DE BALAJ NU AI SARIT CU GURA AIA SPURCATA DE UNGUR.TU SI GUNOIUL ALA DE ARPAD BORAT.",ABUSE
9240,Ar trebui sa va cerem taxa cind scrieti ceva de Transilvania...,OTHER
2373984,"ce naiba  a facut borcea asa de bun pentru Dinamo??..ia-l acasa daca iti place de el..crezi ca nu are avantaje ca actionar?..si ca doar a bagat bani?..stai linistit ca si-a scos parleala el..viseaza liga de 10 ani ...in loc sa aduca  jucatori buni,care sa nu fie impresariati de clanul care le spune cum sa joace si cand sa fuga din cantonament..",PROFANITY
23455,Jur ca nici eu nu-l mai suport. Mortii lui de ipocrit...,INSULT
33410,"NU MAI ASTEPTATI NR 13 PENTRU CA N-O SA IASA. DE CE?    PENTRU CA ASTEPT 13 PE DOUA LINII DE 800 ,DAR IN CONCURS MAI ESTE DOAR UNUL SINGUR DE 800.DECI LA REVEDERE.",OTHER
10216,"domnul asta care se pretinde doctor ar trebui sa taca din gura! sa nu uite meciul de la bistrita, sa nu uite simularea lui fabbiani! astea le-a uitat?",OTHER
1491982,"Hai ma,
N-ai plecat inca la Rapid? Ce naiba mai faci. Fii atent ca poti sa vinzi locul din liga 1, vinde-l si pe asta, ia-ti toti jucatorii si lasa-ne fara fotbal, dar macar cu demnitate.",PROFANITY
19151,VARZA!! HAGI DADEA CEL PUTIN UN HATRICK CONTRA SCOTIENII.,OTHER
17207,"Daca ati ajuns sa-l promovati si pe acest infractor, GSP, sincer rau ati ajuns. Ne-am obisnuit cu becali, cocosi, butelii, etc, ca asta este painea voastra, dar chiar in asa hal sa va curviti si sa-mi dati mie sa citesc toate aberatiile acestor interlopi, deja chiar ati sarit calul cu prostia.",INSULT
5908181,Transferul galactic din iarna a fasait grav de tot. Mai tineti minte cu bubuiati cate 20 de stiri la rand cu Marica ? dupa primele 3 meciuri n-a mai scris nici dracu de el. bafta in cupa ligii !,PROFANITY
4992330,"Hai ba Petrolule ba, ce naiba... cat de greu poate fi sa bagi 4 goluri?... mare scofala.. pac-pac...unu` dupa altu`...",PROFANITY
26087,"f.bratu este exemplu elocvent al barbatului suferind de sindromul""p...u...lla mica""o sa mori de l..a..b....a jegule!!",ABUSE
21053,"Constantine sa o judeci pe mama ta cu regulamentul in brate. Sa ii desfaci picioarele, sa intri cu capul inainte si apoi sa judeci: cum a putut iesi pe acolo un C A C A T   ca tine????????????



Constantine sa o judeci pe mama ta cu regulamentul in brate. Sa ii desfaci picioarele, sa intri cu capul inainte si apoi sa judeci: cum a putut iesi pe acolo un C A C A T   ca tine????????????",PROFANITY
22781,aceeasi tactica infecta a stelistilor .Cine nu sta capra in fata lor e musai dinamovist sau cfr-ist .Sunteti jalnici stelistilor .BAFTA POLI IASI spulberati berbecutii .BAFTA POPICA ESTI UN ROMAN ADEVARAT!,INSULT
13982,"nu am fost nici surpriza europenelor ,nu am batut pe nimeni!..noi suntem foarte buni de gura,e bine sa faci si apoi sa spui ca bati pe toti ,uneori un pic de modestie nu strica in declaratii!in rest o echipa ultradefensiva care  nu stie sa atace,sau nu poate,sa fi vazut un pic de nerv ca la turci!...insa peste toate astea, astia suntem  si altii nu avem ! hai Romania!",OTHER
39184,wa adrej da esti prost rau...tribuna a doua a?????? lasaneeeeeeee,INSULT
26943,"Ba hadjy explica-mi si mie de ce astia care stau in Muntenia nu va suporta?Uitati-va ce parere au muntenii vostri despre buzoieni si pe urma fii mandru...nu ti-o spun in nume de rau dar asta e realitatea incepeti sa va luati de altii cand voi nu sunteti mai breji, de la un kkt de  taran care a intrat in teren se ajunge la jigniri intre noi...",ABUSE
18162,uite ba jegurile ce fac sa ia steaua campionatul pai pe lovin cand a pus talpa in meciu cu uta cand trebuia sa ia rosu dc nu il suspenda.sau rapid dc nu castiga ca ia dat lui bozovici cu surubul in cap. a nu stiti va zic eu anul asta e cel mai infect campionat steaua nu joaca nimic da o ajuta arbitri,INSULT
35225,"gsp in nota obisnuita: PENIBILI. Deja ati dat 3 puncte lui dinamo, chiar daca a pierdut. Si evident, in caseta centrala dinamo - pandurii 1-0, dar doi jucatori de la pandurii figureaza ca au marcat. JENANT gsp. Va credeam mai buni decat cealalta panarama ce se ocupa cu spo..., pardon fotbalul.",ABUSE
32863,"iar debitati prostii
lasati jucatorii sa si faca treaba
porumboiu incearca sa ascunda neputinta echipei sale.
atat poate Vasluiul acum, punct.
vrea mai mult sa cumpere jucatori de milioane de euro, nu de mii de euro",OTHER
9319,"Lu' Tata Jean pentru ""echipa experimentala"" si lui Lupescu pentru arbitrul pe care ti l-a trimis le-ai multumit?
Daca nu, e bine s-o faci pentru ca astia nu uita...",OTHER
9629,"AICI NU MAI POATE FI VORBA DE GHINION!! ASTA ESTE O DATA,DE DOUA ORI,CEL MULT DE TREI ORI!! DAR CAND SE REPETA LA NESFARSIT,CONCLUZIA ESTE SIMPLA:LUCESCU ARE VALOARE ZERO!!DOAR PRESA ROMANEASCA IL TOT RIDICA IN SLAVI!! ATENTIE,ACOLO ESTE PLIN CD COSMONAUTI!!!!",OTHER
23442,"pt. ala de la ora 23:18  Lasa distractia ca e tarziu, bea-ti lapticul, stinge lumina si baga-te in pat. Si maine pune mana pe o carte de gramatica ca ai avut profesori ""DA BUCURESTI"" din cate vad. Hai pa, noapte buna!",OTHER
39808,NISTE JEGOSI ! Acum 2 ore am primit un raspuns neoficial de la un avocat de la FRF care mi-a zis sa stau linistit ca CNP-ul meu a fost extras iar acum am primit mailul de la <bileteonline> cum ca nu am fost selectionat...INCREDIBIL,INSULT
6535062,"a naibii karma, prea v-ati bucurat dupa prima infrangere in 14 meciuri.... sunt sigur ca multi dintre voi ati vazut sezonul asta mai multe meciuri ale stelei decat ala lui dinamo....",PROFANITY
20993,"@MUIEsan: muietie scarba de bukale, voi vorbiti, oras de poponari si hoti? voi slaviti un produs comunist.",ABUSE
43986,"acum vedem care este adevaratul ""spirit giulestean""... nu agreaza sa fie asimilati ca fiind oi, sunt pur si simplu CAPRE RAIOASE, au stat fix cum le-a cerut Tapul Clujean...
pe sigla lor cu siguranta o sa se regaseasca caPUL de TAP....",INSULT
27208,Va spun eu de ce a ramas acasa Bratu si Danciulescu ...ca le-a luat titlul stelei ....sa de-a d-zeu sa ne facem de ras cu steaua la europene ...asta meritam ........sa luati si valiza de la cluj cu voi bai barbugiilor ....se vede ce valoare are steaua cu valiza :))) ........sa luati si brichete la voi ...sa va dati foc dupa meci ....o tara de stelisti orbi ....asta este romanica 80% din handicapatii care voteaza pe site-uri sunt stelisti se stie !!,ABUSE
18358,"dati-wa dreaqu` de tzaranoi,mai aveam putin si va dadeam dreaq foc la stadion:)))))))mwwie la tarani:))))",ABUSE
10168,sa cada cu atletico madrid sau cu dinamo kiev.futui in gura,ABUSE
11534,"sugi pula porcea nesimtitule...lasa-l pe Danciu sa isi incheie cariera la DiNAMO,JIGODIE CE ESTI,da-i omului cat cere...sh nu te mai caca pe tine...merita fiecare banutz",INSULT
17185,"Intr=adevfar ..daca a-tzi fi egalat atunci altul ar fi fost rezultatul. Asa ...a-tzi egalat cu 2 minute mai tarziu si de aia nu s-a mai putut face nimic.
Tziganilor ...sictir ...cu tot Bucurestiul (satra) vostru.",ABUSE
32045,...asa s-a jucat tot returul . S-a trezit si DNA-ul . JIJI trebuie arestat nu pionii. Mai JIJI unde-i DUMNEZEU ? Sa nu-mi spui ca te-a parasit ? ... eu zic sa-l cauti in GRUIA .,OTHER
16939,fabbiani ala e gras ..la cat e peep de masiv ii dadea una de-i rupea capul ala de bou,INSULT
24585,tadici esti un prost si meriti sa dispari din hanbalul romanesc,INSULT
13492,nu mai cenzurati comentariile.kizda mumatii de post,INSULT
10750,CE BINE IMI PARE CA AM EMIGRAT...SA TRAIESC IN ACEASI TARA CU BEKALI ASTA...,OTHER
20660,"Nu sunt sigur daca el a aruncat cu brichete...dar sunt sigur ca el e cel care scuipa antrenorii adversi.
Ar putea sa candideze la primarie, retardatul!",ABUSE
39857,"Credeti voi, ca cfr nu a premiat echipe care au  impiedicat Steaua? In fond nu e nimic anormal sa premiezi o echipa sa joace corect",OTHER
26928,"@adolf
aici nu e vorba de unguri, sau ucrainieni sau mayasi... bioloni vorbea STRICT de roamani. ce pm, a spus bioloni romanii sunt blah-blah pe cand ungurii sau mayasii sunt coco-chaneli? mai du-te in slobotz cu mandria ta de roman mandru in mandria ta de a fi un roman marunt, mereu pe langa istorie. la fiecare om mort in razboaie exista 10 romani labari care o freaca trist. faceti o paralela intre istorii si-o sa vedeti ca in momentele in care altii faureau istoria, romanul dormea dus.",INSULT
27083,"MIRCEA SANDU?Baiat destept.A jucat fotbal,a facut o facultate- cand diplomele nu se cumparau-,a facut banisi este bogat,are prieteni peste tot si este....JUPAN.
   Toti care l-au  muscat de fund ,in frunte cu craciunescu,popescu,hagi etc ,si-au  rupt dintii fiidca omul are.....scula.Si apoi putinele lucruri care mai sunt inca bune prin fotbalul asta(ex.NATIONALA)se datoreaza si luiM.SANDU.BRAVO LUI!IL ADMIR!",OTHER
26712,"nu sunteti blestemati dar nu aveti valoare de primele 4 locuri. Un clasament corect ar fi> 1. Urziceni 2. Steaua 3. Dinamo 4. cluj 5. Timisoara 6. Vaslui 7. Bistrita 8. Craiova 9. Rapid 10. Iasi 11. Otelu etc.
nu aveti nu ati avut si veti avea! nu sunteti doriti in Romania, lasati-ne si mutati-va cuibul in alta tara sau alta divizie. nu stiti decat sa va plangeti de cand va stiu, aveti trei titluri de conjuctura, panditi ca hienele cand adevaratele echipe sunt in reconstructie, scarbelor",INSULT
33389,"@rdis
azi, la sport.ro, iancu a declarat ca a dat la federatie 500.000 euro (300.000 pt jambon, restul raminind la federatie nu se stie pt ce, bani pe care cica s-ar fi certat sandu si kasai). asa ca banii ceruti de jambon tot i-a dat. ii dadea de la inceput, disparea din start conflictul, dar umflatul a vrut sa ia totul degeaba, prin furt",OTHER
42903,Nu credeam ca am s-o vad si pe asta. Anul trecut doctorul de la interne (i.e. muresan) era suparat ca Dinamo a jucat corect. Ei bine anul asta nu va mai fi suparat. Pacat de Dinamo.,OTHER
9199,"Bai copiii, voi ati fost vreodata pe stadion sau doar comentati aiurea?",OTHER
15453,hai dinamo                                          hai rapid                                       muie steaua,INSULT
43293,"Ce i-a facut? Nici nu l-a atins! ...Si chiar daca ii dadea in cap cu 6-7 brichete tot nimic n-avea ... Sa mori in veceu Zotta !!! Si tiganii tai... ""de sub podu` Grand"" .",ABUSE
1350385,@solsher07 unde ai invatat gramatica limbii Romane fratioare?! Sau probabil inca esti pe la gimnaziu...(sa nu crezi ca ma refer la gimnastica) puneti mai oameni buni mana pe carte si lasati naibii internetul asta de rahat,PROFANITY
9122,"ce mai conteaza in ziua de azi ce steag pupi????
Importante sint rezultatele...iar rednic poate aduce iar rezultate bune pt Dinamo!!!!
Pircalab gindeste cu inima nu cu creierul!!!!!",OTHER
17015,"Pancone jos palaria in fata ta.Esti mare cum gandesti, iar voi unii rapidisti mai ''usuratici'-gen corsicanul'' nu uitati ce a facut PANCU ptr RAPID.Va iubesc si pe voi ,chiar daca uneori imi vine sa scot tunul/pistolul.

Da Pancone, pune-i la treaba,fute-i si daca mori ,mori pe mana ta .Nu pe mana unor fetite cu ceva talent care-si dau aere de prima madona.Cred ca mai ai baieti de caracter puternic in echipa.Stai de vorba cu ei,formati nucleul dur si la munca pe teren cu toata gasca.",ABUSE
40297,Gogule cum ia pasat a sutat si s-a respins ;)) la piturca cred ca va uitati la familia flinstone voi hahalerelor,INSULT
12867,"cel ce ascapat mingea la ultimul atac(sau poate a dat intentionat ,ma isti?)maibine sar duce la puscarie portarii varza ,antrnor 0 si 1 idot de comentator care nu avea nici,o treaba cu acest sport (pisamas [pe el de paguba)",ABUSE
34704,"Florin

de ce conteaza titlul asta asa de mult?pt ca arata ca si provincia poate cumpara arbitrii?
si de ce are cefere tot meritul pt cresterea nivelului din fotbalul romanesc?din cate stiu eu, Steaua si Rapid pt performantele facute in Europa  au meritul pt cresterea nivelului fotbalului romanesc.",OTHER
33314,Cred ca prima data din viata mea o sa tin cu Dinamo,OTHER
20026,"da mai stiu...esti anti anglia fiindca taticii tai is englezi...stiu, e naspa sa ai tata o galerie intreaga. totusi fii mandru de maica-ta. e o adevarata campioana",OTHER
21814,a fost ajutata timisoara cand a jucat pe st cel mare in tur ..bagamia_shi pu_la in ma_sa de balena obosita ce e ..uita cant nea furat la 2 x11 m in meciul din tur  ?/,ABUSE
2138891,Sa inteleg ca Jiji a saracit? El nu a putut sa faca la fel? Ce naiba! Are scaune cu ingeri auriti si nu are si el bani pentru arbitrii!,PROFANITY
26233,Toti la gramada:)) dc ne gigi doreste va cumpara cu tot...ideea este ca omul a spus ca da bani sa stimuleze adversarii dar mintea voastra bolnava nu poate sa inteleaga niste vorbe...oricum gigi are dreptate..la naiba cu ungurii...ce mai a demonstrat ca steaua e desupra ...si lasa'le dreaq de 2 penalti'ri:)) ce dreaq la cat de buni sunte'ti v'ati pus baza in 2 penalti?=)) jet bai..BRAVO nea Gigi..,ABUSE
23965,redbuldog pun pariu k esti facut din laba ...sperma luata dupa pereti cu spaclu dusa in laborator din care iese un retardat tu!!hai sa fii sanatos dar in continuare retardat!,ABUSE
8382,"Voi comentati bai moldoveni prietenosi, dar ultima voastra intalnire cu o masa a fost acum 3-4 zile ... aveti un bob de mazare in burta, se reflecta si in gandirea voastra subdezvoltata, ca si regiunea aia de cacao in care traiti.

Sa ne pisham pe voi bai handicapatilor, sa vi-i luati pe Iliescu si pe Nastase (adica, OO-le lui) si sa va duceti mai la Est asa la fratii vostri rusi.

Corcituri proaste ce sunteti, sunteti fii de violatori rusi, maicutzele voastre au fost bagaboantele lor. Pa.",ABUSE
43037,"find un mackedon imi cer scuze fatta de tota tara pentru avimd un reprezantor prost,forta maghiarilor.",INSULT
9830,Steaua a castigat 2 meciuri cu arbitri si cel cu rapid la masa verde... asta e echipa de cl...?,OTHER
38848,"RUSINE STEAUA !!! Rusinea Romaniei, blatisti ordinari, in frunte cu Becali! Mi-e scarba de ceea ce vad, va bateti joc de oamenii care au mers la meci.",INSULT
11191,"tu esti agramata ""scufito"" fiindca dupa noile reguli din gramatica nu se mai scrie ""nici o "" ci ""nicio"" asa ca mai citeste pana sa faci piruete cu inteligenta ta p-aici",INSULT
26451,"Nu te lasa Comane, meritzi mai mult decit o echipa jegoasa cu salarii de mizerie.",INSULT
39987,"ionutz1981...ai 27 de ani deeaba,bai..pai mata aia zdreanta se fute cu soareci de biblioteca bah?deci se fute si cu tine...? suntet o mare familie..ca si steaua...mielusei ...bai..lovin ala ce mai face?",ABUSE
19486,"Nea JIJI.de cind te-au facut mare,presa si televiziunile tot asta repeti ca un papagal.Consulta-l pe Dan Pavel,mai adaptati repertoriul,la cerintele anului 2008,Dupa cum arata Steaua e deranj mare in toate compartimentele.Dece vrei sa induci o stare de tensiune suplimentara in cadrul lotului?",OTHER
12806,pt chichi multa muisoara. de dus ma duc la maimitica ta. nu inteleg de ce dracului nu treceti granita aia odata si sa nu va mai intoarceti.,ABUSE
17196,"bai requiem.. mai lasa-ne dracu cu prostiile astea.. tudor e un spurcat ordinar, a furat cu steaua de cate ori a putut si acum in sfarsit a primit ce merita.. iar balaj stie el de ce nu vrea sa arbitreze, ca e cu musca pe caciula si daca mai fura o data cu steaua s-ar putea sa iasa rau..",PROFANITY
23471,a-ti rupt targu cu noul site!trebuia sa-l lasati draq cum era!    Ghertzoilor!!,INSULT
9984,"ba sa plece, adica noi ne chinuim sa dam un sac de bani pe organizarea unui turneu pe teren propriu si tot nu reusim sa ne calificam, mama ce fraieri, sintem de risul lumii. Inainte de inceperea turneului trebuia stabilit clar, Romania e locul 1 in grupa altfel nu organizam.... ce aia a masii, la fel se face in toata lumea.",INSULT
41010,"Dacă federaţia n-ar fi o mafie, Stâna ar fi imediat retrogradată, fără drept de apel. Acest furuncul de pe obrazul fotbalui românesc ar trebui extirpat, dar şi susţinătorii lui de la federaţie şi ligă, ca la anul să avem un campionat sută la sută corect.",OTHER
18315,vedeti va drecului de treaba nu vedeti ca voi vedeti numa pe alti jucatori ca is tarani voi nu va vedeti propile besti de la steaua radoi lacatus si alti sau suporteri vai de voi care intrati pe teren sa loviti un portar intrun meci amical e vai de voi,ABUSE
9086,"Are dreptate Adi ilie si implicit Dan Petrescu : Steau a jucat bine la Iasi dar n-a avut sansa.....cand mingea nu vrea sa intre in poarta ,nu intra......La Banel acolo a vrut sa se duca !!
 Steaua are un atac de 5 stele si o echipan de 6. Fortza Steaua !!",OTHER
16797,cfr-isto ia si s.uge tu putin ceva...ca pe steaua nu prea i-ati batut de mult,OTHER
18312,"Pai roaga-l sa-ti acorde cateva ore si vezi...daca-i sta rigida!!
Conducatori de doi bani...oameni de nimic...",INSULT
9748,:)) ce tare... cred ca s-a gasit un suporter de-al timisoarei sa voteze de 3000 de ori... ca nimic nu te opreste,OTHER
32811,intrati pe petitieonlinePUNCTro ...si datzi acolo sa cautati gsptv...si o sa vedetzi o petitie in care celor de la UPC li se va cere sa introduca gsptv in lista de posturi tv..si in curand(dupa aprobare) va mai aparea o petitie pentru celelalte posturi de televiziune digitale :D,OTHER
18065,MUUUIE steaua.cacamasinguaraluberbecu de beeeeeeeeeeeeeeeeeeeeeecali cel mai otravitor miel de pasti,INSULT
20759,stati voi linistiti ca Steaua nu ajungea niciodata ca Uta sau Craiova...se gaseau oameni care sa o cumpere...totusi e cel mai tare club din tara...si Becali fara steaua ar fi fost mai mult decat un ilustru necunoscut...cine stia ceva de becali in 2000?!?!?!,OTHER
16036,MUlE bozgorasilor !!!! stati cu morcovul la cacau !!!! s-au dus visele de campioana !!! FORZA STEAUA !!!!,ABUSE
20785,e foarte tare gigi asta...se pISHAAAAA pe voi pe toti...astia care il contestati...,INSULT
5025156,"sa sti ca un antrenor mare face din rahat bici si il face sa si pocneasca, stim
ca avem un lot slab dar macar daca tot aveam lot slab de ce nu se vede nicio
imbunatatire, niste actiuni de doamne ajuta, o tactica cat de cat bunicica,
STOICAN e antrenor de divizia B, acolo unde a retrogradat Chindia in liga 3,
bun antrenor Stoican n-am ce zice :)))))))))))))))))))))))))) :)))))))))))))))))))))
 iar pe Mioveni a fost la un pas mititel sa-i duca si paia in liga 3 :))))))))))))))))))
Un antrenor intr-o echipa are un rol foarte mare, daca nu sti sa-i pui in teren degeaba
ai lot de champions league !",PROFANITY
17145,"Auzi,la Strambu,ce tupeu?Dinamo nu joaca la ora actula nimic si el pretinde ca,un egal era mai echitabil.Pt ce?Pt o sigura ocazie si aia din gresela lui Andrade?",OTHER
14220,"@steaua4ever. fara nicio ironie, dar VOI ca suporteri sunteti niste frustrati, mai ales ca voi nu va puteti numi suporteri. cred ca nu este cazul sa-ti explic DE CE.
Da, ""prietenii stiu de ce"" am jucat noi pe vremea comunistilor SI in div. ""B"", dar tu stii??? cred ca stii dar iti place sa faci curent degeaba.",INSULT
13387,Ce cacat sa caute panarama asta la Steaua ma...joaca cateva meciuri si pe urma poti sa te pisi pe el...auzi la ala roma sau ajax...ce sa faca ma sa le stearga ghetele...oltean prost care esti...,ABUSE
13324,"bai cobrras....esti praf... n-ai inteles nimic din mesajul lui cipri... nu era vorba ca tii sau nu cu Romania...era vorba ca nu stii daca mai merita sa suporti toate sicanele federatiei... pentru un amarat de meci, fie el chiar cu Franta. Si mai lasa nationalismul asta fals ca nu te prinde",INSULT
25194,"Hai sictir bă girafă. Aţi furat până n-aţi mai putut şi acum vă daţi victime. Chiar nu mai aveţi niciun pic de bun simţ în voi? Dacă se juca numai pe teren, steaua şi cfr aveau cel puţin 10 puncte în minus în clasament. Dar Dumnezeu nu doarme. Va face dreptate până la urmă, că prea s-au înmulţit mârşăviile bozgorilor şi spurcaţilor.",ABUSE
32933,"unii suporteri snt fffff nesuferitzi!!!!!!!!!!
cum sa-l prefere pe dayro daca DICA a fost,este  shi va fi cel mai tare jucator?????!!!!!!!!hai va rog frumos,domnilor ce draq ati uitat toate golurile exceptionale pe kre lea dat DICA?sorry,e un sooper juktor!!!de mii de ori mai tare k dayro!!!bn,fiekre are valoarea sa de juktor,dar DICA.....E CEL MAI TARE JUCATOR!!!!!!vretzi sa plece la cfr?sa joace impotriva STELEI?suntetzi nebuni!!!!!!!!!!!!!",ABUSE
37202,cica dinamo nare suporteri =))deaia era full lia manoliu (capacitate 60000) la meciu cu lazio spartilor ..ms pa,OTHER
13353,"Nu se vorbeste asa despre un Presedinte. Fiti respectuosi: eu pe al meu nu l-am injurat, doar l-am impuscat.",OTHER
24736,Sa ne s.uga puuuu.la banel si toti t.z.iganii din romania... Sa ne lase in pace...,ABUSE
23432,"voi cand mai traiti? sau
(desi sau n-avea nici un sens aici) va place sa fiti legume???e misto...cativa analfabeti se razboiesc...si noi imbatranim...perfect, nu???",INSULT
2384340,stire din cantonamentul dinam0: jucatori s-au pisat la gard,PROFANITY
38433,sa critici unul dintre cei mai buni oameni de pe teren (la al 2-lea meci ca titular)!!!! ce caracter poti sa ai (ca antrenor al acestui baiat) sa faci asta???? urât. foarte urât. mizerabil chiar.,OTHER
15785,Israel-Romania 6-0.... sa ne faca astia de ras cum a facut Europa de ras pe Steaua si poate atunci o sa se lamureasca si Piturca ca jucatorii lu Steaua nu au ce cauta in teren (inafara de Goian)...,OTHER
44575,"bravo mai patraulea , noi stim adevarul, restul e lana si zer",OTHER
20044,Ce tot nr 1 suntetzi mah pupincuristilor... nu vedetzi k suntetzi pe locu' 69... poponarilo.r,ABUSE
8685,"la casa poporului, canta cucuveaua...U Cluj si cu Dinamo dau muie lu steaua!!!",INSULT
22967,"ha ha ha 
yo am auzit ca vrea sa joace un 1-2 ani la pandurii...apoi p la 45 d ani se transfera la steOAIA :)))",OTHER
15037,"NE SPALAM PE MANA EXACT CA IUDA, ASA AM DEVENIT CU TOTII",OTHER
